County,Age,Age Group Estimate,Age Group ME,Year
Boone,85 years and over,583,139,2016
Boone,85 years and over,583,139,2017
Boone,85 years and over,583,139,2018
Boone,85 years and over,583,139,2019
Boone,85 years and over,583,139,2020
Bremer,21 years,582,196,2016
Bremer,21 years,582,196,2017
Bremer,21 years,582,196,2018
Bremer,21 years,582,196,2019
Bremer,21 years,582,196,2020
Bremer,22 to 24 years,906,221,2016
Bremer,22 to 24 years,906,221,2017
Bremer,22 to 24 years,906,221,2018
Bremer,22 to 24 years,906,221,2019
Bremer,22 to 24 years,906,221,2020
Bremer,25 to 29 years,"1,275",78,2016
Bremer,25 to 29 years,"1,275",78,2017
Bremer,25 to 29 years,"1,275",78,2018
Bremer,25 to 29 years,"1,275",78,2019
Bremer,25 to 29 years,"1,275",78,2020
Bremer,30 to 34 years,"1,303",36,2016
Bremer,30 to 34 years,"1,303",36,2017
Bremer,30 to 34 years,"1,303",36,2018
Bremer,30 to 34 years,"1,303",36,2019
Bremer,30 to 34 years,"1,303",36,2020
Bremer,35 to 39 years,"1,668",202,2016
Bremer,35 to 39 years,"1,668",202,2017
Bremer,35 to 39 years,"1,668",202,2018
Bremer,35 to 39 years,"1,668",202,2019
Bremer,35 to 39 years,"1,668",202,2020
Bremer,40 to 44 years,"1,420",213,2016
Bremer,40 to 44 years,"1,420",213,2017
Bremer,40 to 44 years,"1,420",213,2018
Bremer,40 to 44 years,"1,420",213,2019
Bremer,40 to 44 years,"1,420",213,2020
Bremer,45 to 49 years,"1,395",35,2016
Bremer,45 to 49 years,"1,395",35,2017
Bremer,45 to 49 years,"1,395",35,2018
Bremer,45 to 49 years,"1,395",35,2019
Bremer,45 to 49 years,"1,395",35,2020
Bremer,50 to 54 years,"1,412",36,2016
Bremer,50 to 54 years,"1,412",36,2017
Bremer,50 to 54 years,"1,412",36,2018
Bremer,50 to 54 years,"1,412",36,2019
Bremer,50 to 54 years,"1,412",36,2020
Bremer,55 to 59 years,"1,711",196,2016
Bremer,55 to 59 years,"1,711",196,2017
Bremer,55 to 59 years,"1,711",196,2018
Bremer,55 to 59 years,"1,711",196,2019
Bremer,55 to 59 years,"1,711",196,2020
Bremer,60 and 61 years,596,152,2016
Bremer,60 and 61 years,596,152,2017
Bremer,60 and 61 years,596,152,2018
Bremer,60 and 61 years,596,152,2019
Bremer,60 and 61 years,596,152,2020
Bremer,62 to 64 years,790,147,2016
Bremer,62 to 64 years,790,147,2017
Bremer,62 to 64 years,790,147,2018
Bremer,62 to 64 years,790,147,2019
Bremer,62 to 64 years,790,147,2020
Bremer,65 and 66 years,580,168,2016
Bremer,65 and 66 years,580,168,2017
Bremer,65 and 66 years,580,168,2018
Bremer,65 and 66 years,580,168,2019
Bremer,65 and 66 years,580,168,2020
Bremer,67 to 69 years,"1,019",188,2016
Bremer,67 to 69 years,"1,019",188,2017
Bremer,67 to 69 years,"1,019",188,2018
Bremer,67 to 69 years,"1,019",188,2019
Bremer,67 to 69 years,"1,019",188,2020
Bremer,70 to 74 years,"1,021",182,2016
Bremer,70 to 74 years,"1,021",182,2017
Bremer,70 to 74 years,"1,021",182,2018
Bremer,70 to 74 years,"1,021",182,2019
Bremer,70 to 74 years,"1,021",182,2020
Bremer,75 to 79 years,"1,042",165,2016
Bremer,75 to 79 years,"1,042",165,2017
Bremer,75 to 79 years,"1,042",165,2018
Bremer,75 to 79 years,"1,042",165,2019
Bremer,75 to 79 years,"1,042",165,2020
Bremer,80 to 84 years,577,130,2016
Bremer,80 to 84 years,577,130,2017
Bremer,80 to 84 years,577,130,2018
Bremer,80 to 84 years,577,130,2019
Bremer,80 to 84 years,577,130,2020
Bremer,85 years and over,703,134,2016
Bremer,85 years and over,703,134,2017
Bremer,85 years and over,703,134,2018
Bremer,85 years and over,703,134,2019
Bremer,85 years and over,703,134,2020
Buchanan,21 years,142,92,2016
Buchanan,21 years,142,92,2017
Buchanan,21 years,142,92,2018
Buchanan,21 years,142,92,2019
Buchanan,21 years,142,92,2020
Buchanan,22 to 24 years,671,137,2016
Buchanan,22 to 24 years,671,137,2017
Buchanan,22 to 24 years,671,137,2018
Buchanan,22 to 24 years,671,137,2019
Buchanan,22 to 24 years,671,137,2020
Buchanan,25 to 29 years,"1,123",66,2016
Buchanan,25 to 29 years,"1,123",66,2017
Buchanan,25 to 29 years,"1,123",66,2018
Buchanan,25 to 29 years,"1,123",66,2019
Buchanan,25 to 29 years,"1,123",66,2020
Buchanan,30 to 34 years,"1,228",45,2016
Buchanan,30 to 34 years,"1,228",45,2017
Buchanan,30 to 34 years,"1,228",45,2018
Buchanan,30 to 34 years,"1,228",45,2019
Buchanan,30 to 34 years,"1,228",45,2020
Buchanan,35 to 39 years,"1,331",196,2016
Buchanan,35 to 39 years,"1,331",196,2017
Buchanan,35 to 39 years,"1,331",196,2018
Buchanan,35 to 39 years,"1,331",196,2019
Buchanan,35 to 39 years,"1,331",196,2020
Buchanan,40 to 44 years,"1,237",213,2016
Buchanan,40 to 44 years,"1,237",213,2017
Buchanan,40 to 44 years,"1,237",213,2018
Buchanan,40 to 44 years,"1,237",213,2019
Buchanan,40 to 44 years,"1,237",213,2020
Buchanan,45 to 49 years,"1,138",25,2016
Buchanan,45 to 49 years,"1,138",25,2017
Buchanan,45 to 49 years,"1,138",25,2018
Buchanan,45 to 49 years,"1,138",25,2019
Buchanan,45 to 49 years,"1,138",25,2020
Buchanan,50 to 54 years,"1,299",22,2016
Buchanan,50 to 54 years,"1,299",22,2017
Buchanan,50 to 54 years,"1,299",22,2018
Buchanan,50 to 54 years,"1,299",22,2019
Buchanan,50 to 54 years,"1,299",22,2020
Buchanan,55 to 59 years,"1,344",192,2016
Buchanan,55 to 59 years,"1,344",192,2017
Buchanan,55 to 59 years,"1,344",192,2018
Buchanan,55 to 59 years,"1,344",192,2019
Buchanan,55 to 59 years,"1,344",192,2020
Buchanan,60 and 61 years,660,153,2016
Buchanan,60 and 61 years,660,153,2017
Buchanan,60 and 61 years,660,153,2018
Buchanan,60 and 61 years,660,153,2019
Buchanan,60 and 61 years,660,153,2020
Buchanan,62 to 64 years,874,190,2016
Buchanan,62 to 64 years,874,190,2017
Buchanan,62 to 64 years,874,190,2018
Buchanan,62 to 64 years,874,190,2019
Buchanan,62 to 64 years,874,190,2020
Buchanan,65 and 66 years,414,153,2016
Buchanan,65 and 66 years,414,153,2017
Buchanan,65 and 66 years,414,153,2018
Buchanan,65 and 66 years,414,153,2019
Buchanan,65 and 66 years,414,153,2020
Buchanan,67 to 69 years,649,144,2016
Buchanan,67 to 69 years,649,144,2017
Buchanan,67 to 69 years,649,144,2018
Buchanan,67 to 69 years,649,144,2019
Buchanan,67 to 69 years,649,144,2020
Buchanan,70 to 74 years,"1,105",151,2016
Buchanan,70 to 74 years,"1,105",151,2017
Buchanan,70 to 74 years,"1,105",151,2018
Buchanan,70 to 74 years,"1,105",151,2019
Buchanan,70 to 74 years,"1,105",151,2020
Buchanan,75 to 79 years,649,166,2016
Buchanan,75 to 79 years,649,166,2017
Buchanan,75 to 79 years,649,166,2018
Buchanan,75 to 79 years,649,166,2019
Buchanan,75 to 79 years,649,166,2020
Buchanan,80 to 84 years,451,120,2016
Buchanan,80 to 84 years,451,120,2017
Buchanan,80 to 84 years,451,120,2018
Buchanan,80 to 84 years,451,120,2019
Buchanan,80 to 84 years,451,120,2020
Buchanan,85 years and over,537,172,2016
Buchanan,85 years and over,537,172,2017
Buchanan,85 years and over,537,172,2018
Buchanan,85 years and over,537,172,2019
Buchanan,85 years and over,537,172,2020
Buena Vista,21 years,519,337,2016
Buena Vista,21 years,519,337,2017
Buena Vista,21 years,519,337,2018
Buena Vista,21 years,519,337,2019
Buena Vista,21 years,519,337,2020
Buena Vista,22 to 24 years,841,197,2016
Buena Vista,22 to 24 years,841,197,2017
Buena Vista,22 to 24 years,841,197,2018
Buena Vista,22 to 24 years,841,197,2019
Buena Vista,22 to 24 years,841,197,2020
Buena Vista,25 to 29 years,"1,239",128,2016
Buena Vista,25 to 29 years,"1,239",128,2017
Buena Vista,25 to 29 years,"1,239",128,2018
Buena Vista,25 to 29 years,"1,239",128,2019
Buena Vista,25 to 29 years,"1,239",128,2020
Buena Vista,30 to 34 years,"1,247",201,2016
Buena Vista,30 to 34 years,"1,247",201,2017
Buena Vista,30 to 34 years,"1,247",201,2018
Buena Vista,30 to 34 years,"1,247",201,2019
Buena Vista,30 to 34 years,"1,247",201,2020
Buena Vista,35 to 39 years,"1,380",230,2016
Buena Vista,35 to 39 years,"1,380",230,2017
Buena Vista,35 to 39 years,"1,380",230,2018
Buena Vista,35 to 39 years,"1,380",230,2019
Buena Vista,35 to 39 years,"1,380",230,2020
Buena Vista,40 to 44 years,869,260,2016
Buena Vista,40 to 44 years,869,260,2017
Buena Vista,40 to 44 years,869,260,2018
Buena Vista,40 to 44 years,869,260,2019
Buena Vista,40 to 44 years,869,260,2020
Buena Vista,45 to 49 years,"1,045",117,2016
Buena Vista,45 to 49 years,"1,045",117,2017
Buena Vista,45 to 49 years,"1,045",117,2018
Buena Vista,45 to 49 years,"1,045",117,2019
Buena Vista,45 to 49 years,"1,045",117,2020
Buena Vista,50 to 54 years,"1,012",83,2016
Buena Vista,50 to 54 years,"1,012",83,2017
Buena Vista,50 to 54 years,"1,012",83,2018
Buena Vista,50 to 54 years,"1,012",83,2019
Buena Vista,50 to 54 years,"1,012",83,2020
Buena Vista,55 to 59 years,"1,522",247,2016
Buena Vista,55 to 59 years,"1,522",247,2017
Buena Vista,55 to 59 years,"1,522",247,2018
Buena Vista,55 to 59 years,"1,522",247,2019
Buena Vista,55 to 59 years,"1,522",247,2020
Buena Vista,60 and 61 years,426,129,2016
Buena Vista,60 and 61 years,426,129,2017
Buena Vista,60 and 61 years,426,129,2018
Buena Vista,60 and 61 years,426,129,2019
Buena Vista,60 and 61 years,426,129,2020
Buena Vista,62 to 64 years,708,161,2016
Buena Vista,62 to 64 years,708,161,2017
Buena Vista,62 to 64 years,708,161,2018
Buena Vista,62 to 64 years,708,161,2019
Buena Vista,62 to 64 years,708,161,2020
Buena Vista,65 and 66 years,397,129,2016
Buena Vista,65 and 66 years,397,129,2017
Buena Vista,65 and 66 years,397,129,2018
Buena Vista,65 and 66 years,397,129,2019
Buena Vista,65 and 66 years,397,129,2020
Buena Vista,67 to 69 years,580,131,2016
Buena Vista,67 to 69 years,580,131,2017
Buena Vista,67 to 69 years,580,131,2018
Buena Vista,67 to 69 years,580,131,2019
Buena Vista,67 to 69 years,580,131,2020
Buena Vista,70 to 74 years,664,168,2016
Buena Vista,70 to 74 years,664,168,2017
Buena Vista,70 to 74 years,664,168,2018
Buena Vista,70 to 74 years,664,168,2019
Buena Vista,70 to 74 years,664,168,2020
Buena Vista,75 to 79 years,449,132,2016
Buena Vista,75 to 79 years,449,132,2017
Buena Vista,75 to 79 years,449,132,2018
Buena Vista,75 to 79 years,449,132,2019
Buena Vista,75 to 79 years,449,132,2020
Buena Vista,80 to 84 years,299,103,2016
Buena Vista,80 to 84 years,299,103,2017
Buena Vista,80 to 84 years,299,103,2018
Buena Vista,80 to 84 years,299,103,2019
Buena Vista,80 to 84 years,299,103,2020
Buena Vista,85 years and over,630,123,2016
Buena Vista,85 years and over,630,123,2017
Buena Vista,85 years and over,630,123,2018
Buena Vista,85 years and over,630,123,2019
Buena Vista,85 years and over,630,123,2020
Butler,21 years,100,54,2016
Butler,21 years,100,54,2017
Butler,21 years,100,54,2018
Butler,21 years,100,54,2019
Butler,21 years,100,54,2020
Butler,22 to 24 years,404,91,2016
Butler,22 to 24 years,404,91,2017
Butler,22 to 24 years,404,91,2018
Butler,22 to 24 years,404,91,2019
Butler,22 to 24 years,404,91,2020
Butler,25 to 29 years,702,48,2016
Butler,25 to 29 years,702,48,2017
Butler,25 to 29 years,702,48,2018
Butler,25 to 29 years,702,48,2019
Butler,25 to 29 years,702,48,2020
Butler,30 to 34 years,764,47,2016
Butler,30 to 34 years,764,47,2017
Butler,30 to 34 years,764,47,2018
Butler,30 to 34 years,764,47,2019
Butler,30 to 34 years,764,47,2020
Butler,35 to 39 years,837,131,2016
Butler,35 to 39 years,837,131,2017
Butler,35 to 39 years,837,131,2018
Butler,35 to 39 years,837,131,2019
Butler,35 to 39 years,837,131,2020
Butler,40 to 44 years,828,125,2016
Butler,40 to 44 years,828,125,2017
Butler,40 to 44 years,828,125,2018
Butler,40 to 44 years,828,125,2019
Butler,40 to 44 years,828,125,2020
Butler,45 to 49 years,872,83,2016
Butler,45 to 49 years,872,83,2017
Butler,45 to 49 years,872,83,2018
Butler,45 to 49 years,872,83,2019
Butler,45 to 49 years,872,83,2020
Butler,50 to 54 years,914,25,2016
Butler,50 to 54 years,914,25,2017
Butler,50 to 54 years,914,25,2018
Butler,50 to 54 years,914,25,2019
Butler,50 to 54 years,914,25,2020
Butler,55 to 59 years,960,135,2016
Butler,55 to 59 years,960,135,2017
Butler,55 to 59 years,960,135,2018
Butler,55 to 59 years,960,135,2019
Butler,55 to 59 years,960,135,2020
Butler,60 and 61 years,438,115,2016
Butler,60 and 61 years,438,115,2017
Butler,60 and 61 years,438,115,2018
Butler,60 and 61 years,438,115,2019
Butler,60 and 61 years,438,115,2020
Butler,62 to 64 years,698,133,2016
Butler,62 to 64 years,698,133,2017
Butler,62 to 64 years,698,133,2018
Butler,62 to 64 years,698,133,2019
Butler,62 to 64 years,698,133,2020
Butler,65 and 66 years,349,102,2016
Butler,65 and 66 years,349,102,2017
Butler,65 and 66 years,349,102,2018
Butler,65 and 66 years,349,102,2019
Butler,65 and 66 years,349,102,2020
Butler,67 to 69 years,525,112,2016
Butler,67 to 69 years,525,112,2017
Butler,67 to 69 years,525,112,2018
Butler,67 to 69 years,525,112,2019
Butler,67 to 69 years,525,112,2020
Butler,70 to 74 years,853,117,2016
Butler,70 to 74 years,853,117,2017
Butler,70 to 74 years,853,117,2018
Butler,70 to 74 years,853,117,2019
Butler,70 to 74 years,853,117,2020
Butler,75 to 79 years,473,86,2016
Butler,75 to 79 years,473,86,2017
Butler,75 to 79 years,473,86,2018
Butler,75 to 79 years,473,86,2019
Butler,75 to 79 years,473,86,2020
Butler,80 to 84 years,517,106,2016
Butler,80 to 84 years,517,106,2017
Butler,80 to 84 years,517,106,2018
Butler,80 to 84 years,517,106,2019
Butler,80 to 84 years,517,106,2020
Butler,85 years and over,552,110,2016
Butler,85 years and over,552,110,2017
Butler,85 years and over,552,110,2018
Butler,85 years and over,552,110,2019
Butler,85 years and over,552,110,2020
Calhoun,21 years,74,59,2016
Calhoun,21 years,74,59,2017
Calhoun,21 years,74,59,2018
Calhoun,21 years,74,59,2019
Calhoun,21 years,74,59,2020
Calhoun,22 to 24 years,408,93,2016
Calhoun,22 to 24 years,408,93,2017
Calhoun,22 to 24 years,408,93,2018
Calhoun,22 to 24 years,408,93,2019
Calhoun,22 to 24 years,408,93,2020
Calhoun,25 to 29 years,528,40,2016
Calhoun,25 to 29 years,528,40,2017
Calhoun,25 to 29 years,528,40,2018
Calhoun,25 to 29 years,528,40,2019
Calhoun,25 to 29 years,528,40,2020
Calhoun,30 to 34 years,556,57,2016
Calhoun,30 to 34 years,556,57,2017
Calhoun,30 to 34 years,556,57,2018
Calhoun,30 to 34 years,556,57,2019
Calhoun,30 to 34 years,556,57,2020
Calhoun,35 to 39 years,617,100,2016
Calhoun,35 to 39 years,617,100,2017
Calhoun,35 to 39 years,617,100,2018
Calhoun,35 to 39 years,617,100,2019
Calhoun,35 to 39 years,617,100,2020
Calhoun,40 to 44 years,475,89,2016
Calhoun,40 to 44 years,475,89,2017
Calhoun,40 to 44 years,475,89,2018
Calhoun,40 to 44 years,475,89,2019
Calhoun,40 to 44 years,475,89,2020
Calhoun,45 to 49 years,460,13,2016
Calhoun,45 to 49 years,460,13,2017
Calhoun,45 to 49 years,460,13,2018
Calhoun,45 to 49 years,460,13,2019
Calhoun,45 to 49 years,460,13,2020
Calhoun,50 to 54 years,639,63,2016
Calhoun,50 to 54 years,639,63,2017
Calhoun,50 to 54 years,639,63,2018
Calhoun,50 to 54 years,639,63,2019
Calhoun,50 to 54 years,639,63,2020
Calhoun,55 to 59 years,612,91,2016
Calhoun,55 to 59 years,612,91,2017
Calhoun,55 to 59 years,612,91,2018
Calhoun,55 to 59 years,612,91,2019
Calhoun,55 to 59 years,612,91,2020
Calhoun,60 and 61 years,349,76,2016
Calhoun,60 and 61 years,349,76,2017
Calhoun,60 and 61 years,349,76,2018
Calhoun,60 and 61 years,349,76,2019
Calhoun,60 and 61 years,349,76,2020
Calhoun,62 to 64 years,498,90,2016
Calhoun,62 to 64 years,498,90,2017
Calhoun,62 to 64 years,498,90,2018
Calhoun,62 to 64 years,498,90,2019
Calhoun,62 to 64 years,498,90,2020
Calhoun,65 and 66 years,394,81,2016
Calhoun,65 and 66 years,394,81,2017
Calhoun,65 and 66 years,394,81,2018
Calhoun,65 and 66 years,394,81,2019
Calhoun,65 and 66 years,394,81,2020
Calhoun,67 to 69 years,300,63,2016
Calhoun,67 to 69 years,300,63,2017
Calhoun,67 to 69 years,300,63,2018
Calhoun,67 to 69 years,300,63,2019
Calhoun,67 to 69 years,300,63,2020
Calhoun,70 to 74 years,411,73,2016
Calhoun,70 to 74 years,411,73,2017
Calhoun,70 to 74 years,411,73,2018
Calhoun,70 to 74 years,411,73,2019
Calhoun,70 to 74 years,411,73,2020
Calhoun,75 to 79 years,376,85,2016
Calhoun,75 to 79 years,376,85,2017
Calhoun,75 to 79 years,376,85,2018
Calhoun,75 to 79 years,376,85,2019
Calhoun,75 to 79 years,376,85,2020
Calhoun,80 to 84 years,316,84,2016
Calhoun,80 to 84 years,316,84,2017
Calhoun,80 to 84 years,316,84,2018
Calhoun,80 to 84 years,316,84,2019
Calhoun,80 to 84 years,316,84,2020
Calhoun,85 years and over,408,97,2016
Calhoun,85 years and over,408,97,2017
Calhoun,85 years and over,408,97,2018
Calhoun,85 years and over,408,97,2019
Calhoun,85 years and over,408,97,2020
Carroll,21 years,168,126,2016
Carroll,21 years,168,126,2017
Carroll,21 years,168,126,2018
Carroll,21 years,168,126,2019
Carroll,21 years,168,126,2020
Carroll,22 to 24 years,907,259,2016
Carroll,22 to 24 years,907,259,2017
Carroll,22 to 24 years,907,259,2018
Carroll,22 to 24 years,907,259,2019
Carroll,22 to 24 years,907,259,2020
Carroll,25 to 29 years,998,30,2016
Carroll,25 to 29 years,998,30,2017
Carroll,25 to 29 years,998,30,2018
Carroll,25 to 29 years,998,30,2019
Carroll,25 to 29 years,998,30,2020
Carroll,30 to 34 years,"1,011",36,2016
Carroll,30 to 34 years,"1,011",36,2017
Carroll,30 to 34 years,"1,011",36,2018
Carroll,30 to 34 years,"1,011",36,2019
Carroll,30 to 34 years,"1,011",36,2020
Carroll,35 to 39 years,"1,122",223,2016
Carroll,35 to 39 years,"1,122",223,2017
Carroll,35 to 39 years,"1,122",223,2018
Carroll,35 to 39 years,"1,122",223,2019
Carroll,35 to 39 years,"1,122",223,2020
Carroll,40 to 44 years,"1,133",230,2016
Carroll,40 to 44 years,"1,133",230,2017
Carroll,40 to 44 years,"1,133",230,2018
Carroll,40 to 44 years,"1,133",230,2019
Carroll,40 to 44 years,"1,133",230,2020
Carroll,45 to 49 years,"1,039",48,2016
Carroll,45 to 49 years,"1,039",48,2017
Carroll,45 to 49 years,"1,039",48,2018
Carroll,45 to 49 years,"1,039",48,2019
Carroll,45 to 49 years,"1,039",48,2020
Carroll,50 to 54 years,"1,385",101,2016
Carroll,50 to 54 years,"1,385",101,2017
Carroll,50 to 54 years,"1,385",101,2018
Carroll,50 to 54 years,"1,385",101,2019
Carroll,50 to 54 years,"1,385",101,2020
Carroll,55 to 59 years,"1,601",232,2016
Carroll,55 to 59 years,"1,601",232,2017
Carroll,55 to 59 years,"1,601",232,2018
Carroll,55 to 59 years,"1,601",232,2019
Carroll,55 to 59 years,"1,601",232,2020
Carroll,60 and 61 years,536,162,2016
Carroll,60 and 61 years,536,162,2017
Carroll,60 and 61 years,536,162,2018
Carroll,60 and 61 years,536,162,2019
Carroll,60 and 61 years,536,162,2020
Carroll,62 to 64 years,851,207,2016
Carroll,62 to 64 years,851,207,2017
Carroll,62 to 64 years,851,207,2018
Carroll,62 to 64 years,851,207,2019
Carroll,62 to 64 years,851,207,2020
Carroll,65 and 66 years,534,145,2016
Carroll,65 and 66 years,534,145,2017
Carroll,65 and 66 years,534,145,2018
Carroll,65 and 66 years,534,145,2019
Carroll,65 and 66 years,534,145,2020
Carroll,67 to 69 years,694,163,2016
Carroll,67 to 69 years,694,163,2017
Carroll,67 to 69 years,694,163,2018
Carroll,67 to 69 years,694,163,2019
Carroll,67 to 69 years,694,163,2020
Carroll,70 to 74 years,846,181,2016
Carroll,70 to 74 years,846,181,2017
Carroll,70 to 74 years,846,181,2018
Carroll,70 to 74 years,846,181,2019
Carroll,70 to 74 years,846,181,2020
Carroll,75 to 79 years,731,146,2016
Carroll,75 to 79 years,731,146,2017
Carroll,75 to 79 years,731,146,2018
Carroll,75 to 79 years,731,146,2019
Carroll,75 to 79 years,731,146,2020
Carroll,80 to 84 years,525,123,2016
Carroll,80 to 84 years,525,123,2017
Carroll,80 to 84 years,525,123,2018
Carroll,80 to 84 years,525,123,2019
Carroll,80 to 84 years,525,123,2020
Carroll,85 years and over,770,159,2016
Carroll,85 years and over,770,159,2017
Carroll,85 years and over,770,159,2018
Carroll,85 years and over,770,159,2019
Carroll,85 years and over,770,159,2020
Cass,21 years,115,82,2016
Cass,21 years,115,82,2017
Cass,21 years,115,82,2018
Cass,21 years,115,82,2019
Cass,21 years,115,82,2020
Cass,22 to 24 years,386,102,2016
Cass,22 to 24 years,386,102,2017
Cass,22 to 24 years,386,102,2018
Cass,22 to 24 years,386,102,2019
Cass,22 to 24 years,386,102,2020
Cass,25 to 29 years,651,24,2016
Cass,25 to 29 years,651,24,2017
Cass,25 to 29 years,651,24,2018
Cass,25 to 29 years,651,24,2019
Cass,25 to 29 years,651,24,2020
Cass,30 to 34 years,626,30,2016
Cass,30 to 34 years,626,30,2017
Cass,30 to 34 years,626,30,2018
Cass,30 to 34 years,626,30,2019
Cass,30 to 34 years,626,30,2020
Cass,35 to 39 years,670,151,2016
Cass,35 to 39 years,670,151,2017
Cass,35 to 39 years,670,151,2018
Cass,35 to 39 years,670,151,2019
Cass,35 to 39 years,670,151,2020
Cass,40 to 44 years,836,190,2016
Cass,40 to 44 years,836,190,2017
Cass,40 to 44 years,836,190,2018
Cass,40 to 44 years,836,190,2019
Cass,40 to 44 years,836,190,2020
Cass,45 to 49 years,740,75,2016
Cass,45 to 49 years,740,75,2017
Cass,45 to 49 years,740,75,2018
Cass,45 to 49 years,740,75,2019
Cass,45 to 49 years,740,75,2020
Cass,50 to 54 years,766,27,2016
