County,Age,Age Group Estimate,Age Group ME,Year
Hamilton,70 to 74 years,633,113,2011-2015
Hamilton,75 to 79 years,542,137,2011-2015
Hamilton,80 to 84 years,471,136,2011-2015
Hamilton,85 years and over,534,48,2011-2015
Hancock,21 years,47,32,2011-2015
Hancock,22 to 24 years,286,68,2011-2015
Hancock,25 to 29 years,547,43,2011-2015
Hancock,30 to 34 years,603,26,2011-2015
Hancock,35 to 39 years,584,117,2011-2015
Hancock,40 to 44 years,616,118,2011-2015
Hancock,45 to 49 years,698,33,2011-2015
Hancock,50 to 54 years,914,22,2011-2015
Hancock,55 to 59 years,892,122,2011-2015
Hancock,60 and 61 years,258,90,2011-2015
Hancock,62 to 64 years,542,127,2011-2015
Hancock,65 and 66 years,185,70,2011-2015
Hancock,67 to 69 years,351,85,2011-2015
Hancock,70 to 74 years,550,104,2011-2015
Hancock,75 to 79 years,413,93,2011-2015
Hancock,80 to 84 years,345,82,2011-2015
Hancock,85 years and over,355,34,2011-2015
Hardin,21 years,166,79,2011-2015
Hardin,22 to 24 years,513,92,2011-2015
Hardin,25 to 29 years,832,94,2011-2015
Hardin,30 to 34 years,"1,076",152,2011-2015
Hardin,35 to 39 years,733,139,2011-2015
Hardin,40 to 44 years,991,140,2011-2015
Hardin,45 to 49 years,"1,057",66,2011-2015
Hardin,50 to 54 years,"1,299",57,2011-2015
Hardin,55 to 59 years,"1,364",179,2011-2015
Hardin,60 and 61 years,546,141,2011-2015
Hardin,62 to 64 years,651,144,2011-2015
Hardin,65 and 66 years,450,101,2011-2015
Hardin,67 to 69 years,499,111,2011-2015
Hardin,70 to 74 years,777,110,2011-2015
Hardin,75 to 79 years,763,118,2011-2015
Hardin,80 to 84 years,503,105,2011-2015
Hardin,85 years and over,699,47,2011-2015
Harrison,21 years,118,51,2011-2015
Harrison,22 to 24 years,441,71,2011-2015
Harrison,25 to 29 years,681,19,2011-2015
Harrison,30 to 34 years,743,22,2011-2015
Harrison,35 to 39 years,812,98,2011-2015
Harrison,40 to 44 years,855,102,2011-2015
Harrison,45 to 49 years,967,20,2011-2015
Harrison,50 to 54 years,"1,237",37,2011-2015
Harrison,55 to 59 years,"1,091",113,2011-2015
Harrison,60 and 61 years,420,90,2011-2015
Harrison,62 to 64 years,598,102,2011-2015
Harrison,65 and 66 years,332,75,2011-2015
Harrison,67 to 69 years,407,82,2011-2015
Harrison,70 to 74 years,644,88,2011-2015
Harrison,75 to 79 years,503,99,2011-2015
Harrison,80 to 84 years,363,88,2011-2015
Harrison,85 years and over,429,39,2011-2015
Henry,21 years,336,128,2011-2015
Henry,22 to 24 years,804,223,2011-2015
Henry,25 to 29 years,"1,178",127,2011-2015
Henry,30 to 34 years,"1,250",158,2011-2015
Henry,35 to 39 years,"1,106",183,2011-2015
Henry,40 to 44 years,"1,213",184,2011-2015
Henry,45 to 49 years,"1,366",96,2011-2015
Henry,50 to 54 years,"1,469",76,2011-2015
Henry,55 to 59 years,"1,426",197,2011-2015
Henry,60 and 61 years,494,132,2011-2015
Henry,62 to 64 years,799,137,2011-2015
Henry,65 and 66 years,508,108,2011-2015
Henry,67 to 69 years,441,91,2011-2015
Henry,70 to 74 years,854,124,2011-2015
Henry,75 to 79 years,591,121,2011-2015
Henry,80 to 84 years,427,103,2011-2015
Henry,85 years and over,614,48,2011-2015
Howard,21 years,130,76,2011-2015
Howard,22 to 24 years,282,81,2011-2015
Howard,25 to 29 years,503,67,2011-2015
Howard,30 to 34 years,576,49,2011-2015
Howard,35 to 39 years,433,104,2011-2015
Howard,40 to 44 years,510,103,2011-2015
Howard,45 to 49 years,590,26,2011-2015
Howard,50 to 54 years,714,30,2011-2015
Howard,55 to 59 years,729,116,2011-2015
Howard,60 and 61 years,234,85,2011-2015
Howard,62 to 64 years,289,103,2011-2015
Howard,65 and 66 years,138,58,2011-2015
Howard,67 to 69 years,333,85,2011-2015
Howard,70 to 74 years,413,83,2011-2015
Howard,75 to 79 years,420,94,2011-2015
Howard,80 to 84 years,248,65,2011-2015
Howard,85 years and over,319,39,2011-2015
Humboldt,21 years,97,50,2011-2015
Humboldt,22 to 24 years,306,80,2011-2015
Humboldt,25 to 29 years,548,64,2011-2015
Humboldt,30 to 34 years,554,28,2011-2015
Humboldt,35 to 39 years,410,96,2011-2015
Humboldt,40 to 44 years,562,96,2011-2015
Humboldt,45 to 49 years,569,26,2011-2015
Humboldt,50 to 54 years,754,8,2011-2015
Humboldt,55 to 59 years,810,103,2011-2015
Humboldt,60 and 61 years,270,86,2011-2015
Humboldt,62 to 64 years,290,76,2011-2015
Humboldt,65 and 66 years,239,72,2011-2015
Humboldt,67 to 69 years,247,65,2011-2015
Humboldt,70 to 74 years,404,71,2011-2015
Humboldt,75 to 79 years,370,97,2011-2015
Humboldt,80 to 84 years,417,92,2011-2015
Humboldt,85 years and over,309,40,2011-2015
Ida,21 years,26,22,2011-2015
Ida,22 to 24 years,235,38,2011-2015
Ida,25 to 29 years,347,27,2011-2015
Ida,30 to 34 years,389,17,2011-2015
Ida,35 to 39 years,280,63,2011-2015
Ida,40 to 44 years,432,63,2011-2015
Ida,45 to 49 years,409,30,2011-2015
Ida,50 to 54 years,529,22,2011-2015
Ida,55 to 59 years,635,76,2011-2015
Ida,60 and 61 years,208,52,2011-2015
Ida,62 to 64 years,246,55,2011-2015
Ida,65 and 66 years,181,51,2011-2015
Ida,67 to 69 years,186,52,2011-2015
Ida,70 to 74 years,321,66,2011-2015
Ida,75 to 79 years,297,68,2011-2015
Ida,80 to 84 years,238,60,2011-2015
Ida,85 years and over,291,27,2011-2015
Iowa,21 years,119,81,2011-2015
Iowa,22 to 24 years,435,148,2011-2015
Iowa,25 to 29 years,770,39,2011-2015
Iowa,30 to 34 years,970,91,2011-2015
Iowa,35 to 39 years,"1,008",197,2011-2015
Iowa,40 to 44 years,919,163,2011-2015
Iowa,45 to 49 years,"1,130",51,2011-2015
Iowa,50 to 54 years,"1,378",42,2011-2015
Iowa,55 to 59 years,"1,215",162,2011-2015
Iowa,60 and 61 years,489,152,2011-2015
Iowa,62 to 64 years,586,151,2011-2015
Iowa,65 and 66 years,270,118,2011-2015
Iowa,67 to 69 years,405,129,2011-2015
Iowa,70 to 74 years,694,150,2011-2015
Iowa,75 to 79 years,627,152,2011-2015
Iowa,80 to 84 years,411,125,2011-2015
Iowa,85 years and over,496,54,2011-2015
Jackson,21 years,223,112,2011-2015
Jackson,22 to 24 years,644,127,2011-2015
Jackson,25 to 29 years,930,54,2011-2015
Jackson,30 to 34 years,"1,041",52,2011-2015
Jackson,35 to 39 years,"1,091",155,2011-2015
Jackson,40 to 44 years,"1,020",150,2011-2015
Jackson,45 to 49 years,"1,397",34,2011-2015
Jackson,50 to 54 years,"1,610",17,2011-2015
Jackson,55 to 59 years,"1,390",150,2011-2015
Jackson,60 and 61 years,600,132,2011-2015
Jackson,62 to 64 years,850,153,2011-2015
Jackson,65 and 66 years,428,101,2011-2015
Jackson,67 to 69 years,644,138,2011-2015
Jackson,70 to 74 years,952,151,2011-2015
Jackson,75 to 79 years,672,123,2011-2015
Jackson,80 to 84 years,524,122,2011-2015
Jackson,85 years and over,608,54,2011-2015
Jasper,21 years,576,219,2011-2015
Jasper,22 to 24 years,"1,055",236,2011-2015
Jasper,25 to 29 years,"1,986",67,2011-2015
Jasper,30 to 34 years,"2,294",77,2011-2015
Jasper,35 to 39 years,"2,092",311,2011-2015
Jasper,40 to 44 years,"2,330",302,2011-2015
Jasper,45 to 49 years,"2,632",111,2011-2015
Jasper,50 to 54 years,"2,902",72,2011-2015
Jasper,55 to 59 years,"2,558",238,2011-2015
Jasper,60 and 61 years,900,192,2011-2015
Jasper,62 to 64 years,"1,588",251,2011-2015
Jasper,65 and 66 years,908,172,2011-2015
Jasper,67 to 69 years,"1,131",227,2011-2015
Jasper,70 to 74 years,"1,337",195,2011-2015
Jasper,75 to 79 years,"1,181",165,2011-2015
Jasper,80 to 84 years,996,171,2011-2015
Jasper,85 years and over,933,69,2011-2015
Jefferson,21 years,130,77,2011-2015
Jefferson,22 to 24 years,"1,227",373,2011-2015
Jefferson,25 to 29 years,"1,226",188,2011-2015
Jefferson,30 to 34 years,899,116,2011-2015
Jefferson,35 to 39 years,994,288,2011-2015
Jefferson,40 to 44 years,881,213,2011-2015
Jefferson,45 to 49 years,887,102,2011-2015
Jefferson,50 to 54 years,"1,113",80,2011-2015
Jefferson,55 to 59 years,"1,289",252,2011-2015
Jefferson,60 and 61 years,718,192,2011-2015
Jefferson,62 to 64 years,"1,161",259,2011-2015
Jefferson,65 and 66 years,529,154,2011-2015
Jefferson,67 to 69 years,523,148,2011-2015
Jefferson,70 to 74 years,728,175,2011-2015
Jefferson,75 to 79 years,511,149,2011-2015
Jefferson,80 to 84 years,274,111,2011-2015
Jefferson,85 years and over,434,43,2011-2015
Johnson,21 years,"5,777",827,2011-2015
Johnson,22 to 24 years,"11,027","1,024",2011-2015
Johnson,25 to 29 years,"12,428",66,2011-2015
Johnson,30 to 34 years,"10,657",72,2011-2015
Johnson,35 to 39 years,"8,976",687,2011-2015
Johnson,40 to 44 years,"7,059",682,2011-2015
Johnson,45 to 49 years,"7,320",251,2011-2015
Johnson,50 to 54 years,"7,561",244,2011-2015
Johnson,55 to 59 years,"7,693",537,2011-2015
Johnson,60 and 61 years,"2,987",432,2011-2015
Johnson,62 to 64 years,"3,802",530,2011-2015
Johnson,65 and 66 years,"2,099",358,2011-2015
Johnson,67 to 69 years,"2,477",362,2011-2015
Johnson,70 to 74 years,"2,998",349,2011-2015
Johnson,75 to 79 years,"1,966",306,2011-2015
Johnson,80 to 84 years,"1,805",287,2011-2015
Johnson,85 years and over,"1,871",119,2011-2015
Jones,21 years,191,93,2011-2015
Jones,22 to 24 years,726,116,2011-2015
Jones,25 to 29 years,"1,047",49,2011-2015
Jones,30 to 34 years,"1,274",111,2011-2015
Jones,35 to 39 years,"1,149",181,2011-2015
Jones,40 to 44 years,"1,385",186,2011-2015
Jones,45 to 49 years,"1,442",42,2011-2015
Jones,50 to 54 years,"1,643",41,2011-2015
Jones,55 to 59 years,"1,473",176,2011-2015
Jones,60 and 61 years,606,139,2011-2015
Jones,62 to 64 years,842,161,2011-2015
Jones,65 and 66 years,472,129,2011-2015
Jones,67 to 69 years,532,132,2011-2015
Jones,70 to 74 years,906,158,2011-2015
Jones,75 to 79 years,741,144,2011-2015
Jones,80 to 84 years,451,126,2011-2015
Jones,85 years and over,611,63,2011-2015
Keokuk,21 years,103,50,2011-2015
Keokuk,22 to 24 years,324,57,2011-2015
Keokuk,25 to 29 years,466,13,2011-2015
Keokuk,30 to 34 years,559,22,2011-2015
Keokuk,35 to 39 years,567,92,2011-2015
Keokuk,40 to 44 years,531,87,2011-2015
Keokuk,45 to 49 years,643,39,2011-2015
Keokuk,50 to 54 years,862,37,2011-2015
Keokuk,55 to 59 years,822,88,2011-2015
Keokuk,60 and 61 years,340,86,2011-2015
Keokuk,62 to 64 years,335,83,2011-2015
Keokuk,65 and 66 years,245,89,2011-2015
Keokuk,67 to 69 years,343,84,2011-2015
Keokuk,70 to 74 years,399,86,2011-2015
Keokuk,75 to 79 years,356,73,2011-2015
Keokuk,80 to 84 years,376,80,2011-2015
Keokuk,85 years and over,344,27,2011-2015
Kossuth,21 years,124,62,2011-2015
Kossuth,22 to 24 years,404,96,2011-2015
Kossuth,25 to 29 years,680,20,2011-2015
Kossuth,30 to 34 years,825,49,2011-2015
Kossuth,35 to 39 years,743,109,2011-2015
Kossuth,40 to 44 years,690,113,2011-2015
Kossuth,45 to 49 years,922,37,2011-2015
Kossuth,50 to 54 years,"1,240",31,2011-2015
Kossuth,55 to 59 years,"1,322",122,2011-2015
Kossuth,60 and 61 years,400,85,2011-2015
Kossuth,62 to 64 years,625,110,2011-2015
Kossuth,65 and 66 years,381,98,2011-2015
Kossuth,67 to 69 years,386,119,2011-2015
Kossuth,70 to 74 years,773,118,2011-2015
Kossuth,75 to 79 years,713,126,2011-2015
Kossuth,80 to 84 years,533,110,2011-2015
Kossuth,85 years and over,596,58,2011-2015
Lee,21 years,498,186,2011-2015
Lee,22 to 24 years,"1,077",180,2011-2015
Lee,25 to 29 years,"2,096",169,2011-2015
Lee,30 to 34 years,"2,004",91,2011-2015
Lee,35 to 39 years,"1,846",250,2011-2015
Lee,40 to 44 years,"2,043",240,2011-2015
Lee,45 to 49 years,"2,393",120,2011-2015
Lee,50 to 54 years,"2,771",115,2011-2015
Lee,55 to 59 years,"2,791",245,2011-2015
Lee,60 and 61 years,"1,067",204,2011-2015
Lee,62 to 64 years,"1,374",218,2011-2015
Lee,65 and 66 years,962,176,2011-2015
Lee,67 to 69 years,"1,105",191,2011-2015
Lee,70 to 74 years,"1,537",202,2011-2015
Lee,75 to 79 years,"1,122",171,2011-2015
Lee,80 to 84 years,688,147,2011-2015
Lee,85 years and over,"1,061",77,2011-2015
Linn,21 years,"2,421",451,2011-2015
Linn,22 to 24 years,"9,327",826,2011-2015
Linn,25 to 29 years,"14,077",214,2011-2015
Linn,30 to 34 years,"15,046",73,2011-2015
Linn,35 to 39 years,"14,130",809,2011-2015
Linn,40 to 44 years,"13,910",802,2011-2015
Linn,45 to 49 years,"14,297",268,2011-2015
Linn,50 to 54 years,"15,236",157,2011-2015
Linn,55 to 59 years,"13,949",752,2011-2015
Linn,60 and 61 years,"5,355",574,2011-2015
Linn,62 to 64 years,"7,206",692,2011-2015
Linn,65 and 66 years,"4,448",474,2011-2015
Linn,67 to 69 years,"4,692",458,2011-2015
Linn,70 to 74 years,"7,160",569,2011-2015
Linn,75 to 79 years,"5,747",547,2011-2015
Linn,80 to 84 years,"4,036",415,2011-2015
Linn,85 years and over,"4,151",188,2011-2015
Louisa,21 years,98,45,2011-2015
Louisa,22 to 24 years,348,68,2011-2015
Louisa,25 to 29 years,530,60,2011-2015
Louisa,30 to 34 years,650,64,2011-2015
Louisa,35 to 39 years,697,126,2011-2015
Louisa,40 to 44 years,737,127,2011-2015
Louisa,45 to 49 years,800,45,2011-2015
Louisa,50 to 54 years,922,44,2011-2015
Louisa,55 to 59 years,792,110,2011-2015
Louisa,60 and 61 years,313,75,2011-2015
Louisa,62 to 64 years,405,91,2011-2015
Louisa,65 and 66 years,265,80,2011-2015
Louisa,67 to 69 years,298,77,2011-2015
Louisa,70 to 74 years,419,82,2011-2015
Louisa,75 to 79 years,301,77,2011-2015
Louisa,80 to 84 years,270,65,2011-2015
Louisa,85 years and over,268,27,2011-2015
Lucas,21 years,78,55,2011-2015
Lucas,22 to 24 years,240,80,2011-2015
Lucas,25 to 29 years,361,26,2011-2015
Lucas,30 to 34 years,428,40,2011-2015
Lucas,35 to 39 years,403,98,2011-2015
Lucas,40 to 44 years,502,109,2011-2015
Lucas,45 to 49 years,573,38,2011-2015
Lucas,50 to 54 years,664,26,2011-2015
Lucas,55 to 59 years,636,96,2011-2015
Lucas,60 and 61 years,321,87,2011-2015
Lucas,62 to 64 years,341,82,2011-2015
Lucas,65 and 66 years,201,65,2011-2015
Lucas,67 to 69 years,339,110,2011-2015
Lucas,70 to 74 years,432,83,2011-2015
Lucas,75 to 79 years,337,86,2011-2015
Lucas,80 to 84 years,328,79,2011-2015
Lucas,85 years and over,239,29,2011-2015
Lyon,21 years,89,52,2011-2015
Lyon,22 to 24 years,387,65,2011-2015
Lyon,25 to 29 years,536,13,2011-2015
Lyon,30 to 34 years,750,37,2011-2015
Lyon,35 to 39 years,648,113,2011-2015
Lyon,40 to 44 years,727,114,2011-2015
Lyon,45 to 49 years,687,27,2011-2015
Lyon,50 to 54 years,762,19,2011-2015
Lyon,55 to 59 years,801,104,2011-2015
Lyon,60 and 61 years,322,90,2011-2015
Lyon,62 to 64 years,407,81,2011-2015
Lyon,65 and 66 years,207,63,2011-2015
Lyon,67 to 69 years,270,73,2011-2015
Lyon,70 to 74 years,416,72,2011-2015
Lyon,75 to 79 years,400,74,2011-2015
Lyon,80 to 84 years,321,70,2011-2015
Lyon,85 years and over,357,36,2011-2015
Madison,21 years,74,81,2011-2015
Madison,22 to 24 years,468,114,2011-2015
Madison,25 to 29 years,676,29,2011-2015
Madison,30 to 34 years,905,46,2011-2015
Madison,35 to 39 years,"1,085",205,2011-2015
Madison,40 to 44 years,"1,030",203,2011-2015
Madison,45 to 49 years,"1,158",42,2011-2015
Madison,50 to 54 years,"1,169",21,2011-2015
Madison,55 to 59 years,"1,193",186,2011-2015
Madison,60 and 61 years,489,153,2011-2015
Madison,62 to 64 years,432,137,2011-2015
Madison,65 and 66 years,317,106,2011-2015
Madison,67 to 69 years,435,124,2011-2015
Madison,70 to 74 years,566,131,2011-2015
Madison,75 to 79 years,431,125,2011-2015
Madison,80 to 84 years,160,76,2011-2015
Madison,85 years and over,534,49,2011-2015
Mahaska,21 years,352,138,2011-2015
Mahaska,22 to 24 years,683,181,2011-2015
Mahaska,25 to 29 years,"1,315",83,2011-2015
Mahaska,30 to 34 years,"1,332",60,2011-2015
Mahaska,35 to 39 years,"1,163",207,2011-2015
Mahaska,40 to 44 years,"1,405",210,2011-2015
Mahaska,45 to 49 years,"1,324",54,2011-2015
Mahaska,50 to 54 years,"1,643",66,2011-2015
Mahaska,55 to 59 years,"1,515",181,2011-2015
Mahaska,60 and 61 years,694,156,2011-2015
Mahaska,62 to 64 years,802,145,2011-2015
Mahaska,65 and 66 years,519,118,2011-2015
Mahaska,67 to 69 years,564,119,2011-2015
Mahaska,70 to 74 years,838,137,2011-2015
Mahaska,75 to 79 years,569,124,2011-2015
Mahaska,80 to 84 years,563,135,2011-2015
Mahaska,85 years and over,728,62,2011-2015
Marion,21 years,630,198,2011-2015
Marion,22 to 24 years,"1,212",231,2011-2015
Marion,25 to 29 years,"1,731",98,2011-2015
Marion,30 to 34 years,"1,978",96,2011-2015
Marion,35 to 39 years,"1,560",274,2011-2015
Marion,40 to 44 years,"2,236",288,2011-2015
Marion,45 to 49 years,"2,089",52,2011-2015
Marion,50 to 54 years,"2,420",67,2011-2015
Marion,55 to 59 years,"2,077",265,2011-2015
Marion,60 and 61 years,"1,041",256,2011-2015
Marion,62 to 64 years,"1,085",228,2011-2015
Marion,65 and 66 years,731,182,2011-2015
Marion,67 to 69 years,794,160,2011-2015
Marion,70 to 74 years,"1,287",182,2011-2015
Marion,75 to 79 years,"1,059",196,2011-2015
Marion,80 to 84 years,789,182,2011-2015
Marion,85 years and over,722,66,2011-2015
Marshall,21 years,537,202,2011-2015
Marshall,22 to 24 years,"1,408",265,2011-2015
Marshall,25 to 29 years,"2,464",144,2011-2015
Marshall,30 to 34 years,"2,545",161,2011-2015
Marshall,35 to 39 years,"2,113",276,2011-2015
Marshall,40 to 44 years,"2,317",279,2011-2015
Marshall,45 to 49 years,"2,474",131,2011-2015
Marshall,50 to 54 years,"2,881",145,2011-2015
Marshall,55 to 59 years,"2,842",278,2011-2015
Marshall,60 and 61 years,"1,381",243,2011-2015
Marshall,62 to 64 years,"1,308",215,2011-2015
Marshall,65 and 66 years,716,149,2011-2015
Marshall,67 to 69 years,"1,253",184,2011-2015
Marshall,70 to 74 years,"1,583",219,2011-2015
Marshall,75 to 79 years,"1,192",203,2011-2015
Marshall,80 to 84 years,"1,115",219,2011-2015
Marshall,85 years and over,"1,075",93,2011-2015
Mills,21 years,202,113,2011-2015
Mills,22 to 24 years,335,114,2011-2015
Mills,25 to 29 years,663,63,2011-2015
Mills,30 to 34 years,811,56,2011-2015
Mills,35 to 39 years,871,159,2011-2015
Mills,40 to 44 years,912,161,2011-2015
Mills,45 to 49 years,"1,082",71,2011-2015
Mills,50 to 54 years,"1,252",50,2011-2015
Mills,55 to 59 years,"1,225",152,2011-2015
Mills,60 and 61 years,538,140,2011-2015
Mills,62 to 64 years,585,135,2011-2015
Mills,65 and 66 years,377,104,2011-2015
Mills,67 to 69 years,442,97,2011-2015
Mills,70 to 74 years,510,110,2011-2015
Mills,75 to 79 years,391,102,2011-2015
Mills,80 to 84 years,233,82,2011-2015
Mills,85 years and over,295,47,2011-2015
Mitchell,21 years,127,77,2011-2015
Mitchell,22 to 24 years,334,107,2011-2015
Mitchell,25 to 29 years,475,25,2011-2015
Mitchell,30 to 34 years,527,19,2011-2015
Mitchell,35 to 39 years,499,106,2011-2015
Mitchell,40 to 44 years,575,108,2011-2015
Mitchell,45 to 49 years,675,30,2011-2015
Mitchell,50 to 54 years,858,6,2011-2015
Mitchell,55 to 59 years,760,121,2011-2015
Mitchell,60 and 61 years,293,101,2011-2015
Mitchell,62 to 64 years,363,93,2011-2015
Mitchell,65 and 66 years,213,71,2011-2015
Mitchell,67 to 69 years,252,74,2011-2015
Mitchell,70 to 74 years,557,92,2011-2015
Mitchell,75 to 79 years,451,109,2011-2015
Mitchell,80 to 84 years,361,94,2011-2015
Mitchell,85 years and over,472,41,2011-2015
Monona,21 years,158,91,2011-2015
Monona,22 to 24 years,233,70,2011-2015
Monona,25 to 29 years,445,74,2011-2015
Monona,30 to 34 years,434,15,2011-2015
Monona,35 to 39 years,312,93,2011-2015
Monona,40 to 44 years,608,112,2011-2015
Monona,45 to 49 years,553,56,2011-2015
Monona,50 to 54 years,708,26,2011-2015
Monona,55 to 59 years,676,93,2011-2015
Monona,60 and 61 years,267,70,2011-2015
Monona,62 to 64 years,427,86,2011-2015
Monona,65 and 66 years,186,62,2011-2015
Monona,67 to 69 years,350,88,2011-2015
Monona,70 to 74 years,490,92,2011-2015
Monona,75 to 79 years,451,97,2011-2015
Monona,80 to 84 years,382,95,2011-2015
Monona,85 years and over,343,34,2011-2015
Monroe,21 years,103,127,2011-2015
Monroe,22 to 24 years,332,123,2011-2015
Monroe,25 to 29 years,374,11,2011-2015
Monroe,30 to 34 years,420,26,2011-2015
Monroe,35 to 39 years,324,130,2011-2015
Monroe,40 to 44 years,587,111,2011-2015
Monroe,45 to 49 years,498,26,2011-2015
Monroe,50 to 54 years,584,26,2011-2015
Monroe,55 to 59 years,566,124,2011-2015
Monroe,60 and 61 years,187,86,2011-2015
Monroe,62 to 64 years,350,114,2011-2015
Monroe,65 and 66 years,180,94,2011-2015
Monroe,67 to 69 years,322,90,2011-2015
Monroe,70 to 74 years,278,84,2011-2015
Monroe,75 to 79 years,308,95,2011-2015
Monroe,80 to 84 years,157,78,2011-2015
Monroe,85 years and over,252,37,2011-2015
Montgomery,21 years,133,101,2011-2015
Montgomery,22 to 24 years,265,103,2011-2015
Montgomery,25 to 29 years,439,32,2011-2015
Montgomery,30 to 34 years,477,16,2011-2015
Montgomery,35 to 39 years,541,130,2011-2015
Montgomery,40 to 44 years,681,134,2011-2015
Montgomery,45 to 49 years,681,65,2011-2015
Montgomery,50 to 54 years,782,30,2011-2015
Montgomery,55 to 59 years,889,144,2011-2015
Montgomery,60 and 61 years,320,100,2011-2015
Montgomery,62 to 64 years,411,100,2011-2015
Montgomery,65 and 66 years,230,73,2011-2015
Montgomery,67 to 69 years,336,98,2011-2015
Montgomery,70 to 74 years,491,89,2011-2015
Montgomery,75 to 79 years,367,93,2011-2015
Montgomery,80 to 84 years,364,85,2011-2015
Montgomery,85 years and over,379,31,2011-2015
Muscatine,21 years,481,181,2011-2015
Muscatine,22 to 24 years,"1,667",256,2011-2015
Muscatine,25 to 29 years,"2,605",126,2011-2015
Muscatine,30 to 34 years,"2,633",64,2011-2015
Muscatine,35 to 39 years,"2,632",300,2011-2015
Muscatine,40 to 44 years,"2,515",306,2011-2015
Muscatine,45 to 49 years,"2,847",75,2011-2015
Muscatine,50 to 54 years,"3,138",69,2011-2015
Muscatine,55 to 59 years,"2,698",326,2011-2015
Muscatine,60 and 61 years,"1,139",231,2011-2015
Muscatine,62 to 64 years,"1,782",273,2011-2015
Muscatine,65 and 66 years,831,192,2011-2015
Muscatine,67 to 69 years,"1,092",227,2011-2015
Muscatine,70 to 74 years,"1,483",232,2011-2015
Muscatine,75 to 79 years,"1,171",187,2011-2015
Muscatine,80 to 84 years,847,193,2011-2015
Muscatine,85 years and over,951,62,2011-2015
O'Brien,21 years,168,104,2011-2015
O'Brien,22 to 24 years,362,106,2011-2015
O'Brien,25 to 29 years,735,100,2011-2015
O'Brien,30 to 34 years,755,38,2011-2015
O'Brien,35 to 39 years,760,165,2011-2015
O'Brien,40 to 44 years,748,125,2011-2015
O'Brien,45 to 49 years,778,19,2011-2015
O'Brien,50 to 54 years,"1,130",75,2011-2015
O'Brien,55 to 59 years,"1,148",153,2011-2015
O'Brien,60 and 61 years,403,113,2011-2015
O'Brien,62 to 64 years,477,134,2011-2015
O'Brien,65 and 66 years,289,92,2011-2015
O'Brien,67 to 69 years,262,86,2011-2015
O'Brien,70 to 74 years,671,105,2011-2015
O'Brien,75 to 79 years,573,128,2011-2015
O'Brien,80 to 84 years,518,127,2011-2015
O'Brien,85 years and over,576,58,2011-2015
Osceola,21 years,64,53,2011-2015
Osceola,22 to 24 years,197,73,2011-2015
Osceola,25 to 29 years,283,26,2011-2015
Osceola,30 to 34 years,392,53,2011-2015
Osceola,35 to 39 years,247,73,2011-2015
Osceola,40 to 44 years,387,84,2011-2015
Osceola,45 to 49 years,407,51,2011-2015
Osceola,50 to 54 years,525,36,2011-2015
Osceola,55 to 59 years,500,78,2011-2015
Osceola,60 and 61 years,176,60,2011-2015
Osceola,62 to 64 years,215,70,2011-2015
Osceola,65 and 66 years,108,41,2011-2015
Osceola,67 to 69 years,173,53,2011-2015
Osceola,70 to 74 years,297,58,2011-2015
Osceola,75 to 79 years,200,57,2011-2015
Osceola,80 to 84 years,212,56,2011-2015
Osceola,85 years and over,256,25,2011-2015
Page,21 years,174,83,2011-2015
Page,22 to 24 years,445,112,2011-2015
Page,25 to 29 years,784,86,2011-2015
Page,30 to 34 years,951,128,2011-2015
Page,35 to 39 years,884,161,2011-2015
Page,40 to 44 years,957,162,2011-2015
Page,45 to 49 years,970,69,2011-2015
Page,50 to 54 years,"1,138",51,2011-2015
Page,55 to 59 years,"1,135",195,2011-2015
Page,60 and 61 years,436,123,2011-2015
Page,62 to 64 years,716,202,2011-2015
Page,65 and 66 years,398,96,2011-2015
Page,67 to 69 years,480,98,2011-2015
Page,70 to 74 years,652,110,2011-2015
Page,75 to 79 years,696,120,2011-2015
Page,80 to 84 years,451,125,2011-2015
Page,85 years and over,461,42,2011-2015
Palo Alto,21 years,93,61,2011-2015
Palo Alto,22 to 24 years,407,74,2011-2015
Palo Alto,25 to 29 years,464,31,2011-2015
Palo Alto,30 to 34 years,553,60,2011-2015
Palo Alto,35 to 39 years,460,105,2011-2015
Palo Alto,40 to 44 years,463,101,2011-2015
Palo Alto,45 to 49 years,533,56,2011-2015
Palo Alto,50 to 54 years,669,16,2011-2015
Palo Alto,55 to 59 years,709,96,2011-2015
Palo Alto,60 and 61 years,222,71,2011-2015
Palo Alto,62 to 64 years,343,82,2011-2015
Palo Alto,65 and 66 years,170,62,2011-2015
Palo Alto,67 to 69 years,215,63,2011-2015
Palo Alto,70 to 74 years,452,70,2011-2015
Palo Alto,75 to 79 years,381,92,2011-2015
Palo Alto,80 to 84 years,295,104,2011-2015
Palo Alto,85 years and over,420,46,2011-2015
Plymouth,21 years,257,146,2011-2015
Plymouth,22 to 24 years,693,153,2011-2015
Plymouth,25 to 29 years,"1,121",58,2011-2015
Plymouth,30 to 34 years,"1,481",102,2011-2015
Plymouth,35 to 39 years,"1,443",206,2011-2015
Plymouth,40 to 44 years,"1,415",199,2011-2015
Plymouth,45 to 49 years,"1,674",123,2011-2015
Plymouth,50 to 54 years,"1,904",51,2011-2015
Plymouth,55 to 59 years,"1,840",210,2011-2015
Plymouth,60 and 61 years,901,193,2011-2015
Plymouth,62 to 64 years,745,154,2011-2015
Plymouth,65 and 66 years,566,171,2011-2015
Plymouth,67 to 69 years,810,165,2011-2015
