County,Poverty ,Year,Middle-Old,Middle-Young,Old,Young,Population,White Estimate,White ME,Black Estimate,Black ME,Native American Estimate,Native American ME,Asian Estimate,Asian ME,Pacific Estimate,Pacific ME,Other Estimate,Other ME,Two+ Estimate,Two+ ME,HighIncome,LowIncome,MidIncome
Marion,9.90,2014.00,6586.00,5774.00,7508.00,3573.00,33280.00,32015.00,118.00,182.00,59.00,58.00,51.00,348.00,112.00,0.00,20.00,139.00,97.00,506.00,126.00,1016.00,2046.00,5798.00
Marion,9.90,2015.00,6586.00,5774.00,7508.00,3573.00,33123.00,32015.00,118.00,182.00,59.00,58.00,51.00,348.00,112.00,0.00,20.00,139.00,97.00,506.00,126.00,1016.00,2046.00,5798.00
Marshall,11.10,2012.00,8197.00,6975.00,9623.00,4409.00,41032.00,34575.00,680.00,709.00,171.00,145.00,91.00,1183.00,60.00,0.00,20.00,3666.00,689.00,684.00,289.00,1047.00,2760.00,6687.00
Marshall,11.10,2013.00,8197.00,6975.00,9623.00,4409.00,40993.00,34575.00,680.00,709.00,171.00,145.00,91.00,1183.00,60.00,0.00,20.00,3666.00,689.00,684.00,289.00,1047.00,2760.00,6687.00
Marshall,11.10,2014.00,8197.00,6975.00,9623.00,4409.00,40712.00,34575.00,680.00,709.00,171.00,145.00,91.00,1183.00,60.00,0.00,20.00,3666.00,689.00,684.00,289.00,1047.00,2760.00,6687.00
Marshall,11.10,2015.00,8197.00,6975.00,9623.00,4409.00,40340.00,34575.00,680.00,709.00,171.00,145.00,91.00,1183.00,60.00,0.00,20.00,3666.00,689.00,684.00,289.00,1047.00,2760.00,6687.00
Mills,8.90,2012.00,3559.00,2594.00,3371.00,1200.00,14874.00,14496.00,9.00,107.00,32.00,61.00,61.00,12.00,13.00,0.00,15.00,6.00,9.00,180.00,64.00,777.00,817.00,2397.00
Mills,8.90,2013.00,3559.00,2594.00,3371.00,1200.00,14907.00,14496.00,9.00,107.00,32.00,61.00,61.00,12.00,13.00,0.00,15.00,6.00,9.00,180.00,64.00,777.00,817.00,2397.00
Mills,8.90,2014.00,3559.00,2594.00,3371.00,1200.00,14763.00,14496.00,9.00,107.00,32.00,61.00,61.00,12.00,13.00,0.00,15.00,6.00,9.00,180.00,64.00,777.00,817.00,2397.00
Mills,8.90,2015.00,3559.00,2594.00,3371.00,1200.00,14885.00,14496.00,9.00,107.00,32.00,61.00,61.00,12.00,13.00,0.00,15.00,6.00,9.00,180.00,64.00,777.00,817.00,2397.00
Mitchell,9.60,2012.00,2293.00,1601.00,2962.00,936.00,10714.00,10633.00,77.00,15.00,18.00,2.00,4.00,10.00,8.00,0.00,15.00,12.00,12.00,90.00,82.00,351.00,748.00,1826.00
Mitchell,9.60,2013.00,2293.00,1601.00,2962.00,936.00,10663.00,10633.00,77.00,15.00,18.00,2.00,4.00,10.00,8.00,0.00,15.00,12.00,12.00,90.00,82.00,351.00,748.00,1826.00
Mitchell,9.60,2014.00,2293.00,1601.00,2962.00,936.00,10694.00,10633.00,77.00,15.00,18.00,2.00,4.00,10.00,8.00,0.00,15.00,12.00,12.00,90.00,82.00,351.00,748.00,1826.00
Mitchell,9.60,2015.00,2293.00,1601.00,2962.00,936.00,10670.00,10633.00,77.00,15.00,18.00,2.00,4.00,10.00,8.00,0.00,15.00,12.00,12.00,90.00,82.00,351.00,748.00,1826.00
Monona,13.90,2012.00,1937.00,1354.00,2896.00,836.00,9090.00,8826.00,7.00,49.00,62.00,117.00,103.00,11.00,17.00,0.00,13.00,6.00,7.00,79.00,55.00,212.00,779.00,1427.00
Monona,13.90,2013.00,1937.00,1354.00,2896.00,836.00,9030.00,8826.00,7.00,49.00,62.00,117.00,103.00,11.00,17.00,0.00,13.00,6.00,7.00,79.00,55.00,212.00,779.00,1427.00
Monona,13.90,2014.00,1937.00,1354.00,2896.00,836.00,8898.00,8826.00,7.00,49.00,62.00,117.00,103.00,11.00,17.00,0.00,13.00,6.00,7.00,79.00,55.00,212.00,779.00,1427.00
Monona,13.90,2015.00,1937.00,1354.00,2896.00,836.00,8865.00,8826.00,7.00,49.00,62.00,117.00,103.00,11.00,17.00,0.00,13.00,6.00,7.00,79.00,55.00,212.00,779.00,1427.00
Monroe,12.10,2012.00,1648.00,1331.00,2034.00,809.00,8070.00,7587.00,113.00,11.00,11.00,2.00,4.00,45.00,69.00,0.00,13.00,129.00,128.00,228.00,124.00,198.00,620.00,1328.00
Monroe,12.10,2013.00,1648.00,1331.00,2034.00,809.00,7974.00,7587.00,113.00,11.00,11.00,2.00,4.00,45.00,69.00,0.00,13.00,129.00,128.00,228.00,124.00,198.00,620.00,1328.00
Monroe,12.10,2014.00,1648.00,1331.00,2034.00,809.00,7952.00,7587.00,113.00,11.00,11.00,2.00,4.00,45.00,69.00,0.00,13.00,129.00,128.00,228.00,124.00,198.00,620.00,1328.00
Monroe,12.10,2015.00,1648.00,1331.00,2034.00,809.00,7919.00,7587.00,113.00,11.00,11.00,2.00,4.00,45.00,69.00,0.00,13.00,129.00,128.00,228.00,124.00,198.00,620.00,1328.00
Montgomery,16.80,2012.00,2352.00,1699.00,2898.00,837.00,10541.00,10032.00,85.00,0.00,15.00,19.00,26.00,3.00,7.00,0.00,15.00,136.00,83.00,275.00,78.00,263.00,1111.00,1756.00
Montgomery,16.80,2013.00,2352.00,1699.00,2898.00,837.00,10407.00,10032.00,85.00,0.00,15.00,19.00,26.00,3.00,7.00,0.00,15.00,136.00,83.00,275.00,78.00,263.00,1111.00,1756.00
Montgomery,16.80,2014.00,2352.00,1699.00,2898.00,837.00,10386.00,10032.00,85.00,0.00,15.00,19.00,26.00,3.00,7.00,0.00,15.00,136.00,83.00,275.00,78.00,263.00,1111.00,1756.00
Montgomery,16.80,2015.00,2352.00,1699.00,2898.00,837.00,10153.00,10032.00,85.00,0.00,15.00,19.00,26.00,3.00,7.00,0.00,15.00,136.00,83.00,275.00,78.00,263.00,1111.00,1756.00
Muscatine,12.40,2012.00,8683.00,7780.00,9296.00,4753.00,42922.00,39454.00,487.00,664.00,161.00,104.00,88.00,533.00,24.00,25.00,38.00,1028.00,408.00,1105.00,431.00,1258.00,2964.00,7201.00
Muscatine,12.40,2013.00,8683.00,7780.00,9296.00,4753.00,43018.00,39454.00,487.00,664.00,161.00,104.00,88.00,533.00,24.00,25.00,38.00,1028.00,408.00,1105.00,431.00,1258.00,2964.00,7201.00
Muscatine,12.40,2014.00,8683.00,7780.00,9296.00,4753.00,43032.00,39454.00,487.00,664.00,161.00,104.00,88.00,533.00,24.00,25.00,38.00,1028.00,408.00,1105.00,431.00,1258.00,2964.00,7201.00
Muscatine,12.40,2015.00,8683.00,7780.00,9296.00,4753.00,43069.00,39454.00,487.00,664.00,161.00,104.00,88.00,533.00,24.00,25.00,38.00,1028.00,408.00,1105.00,431.00,1258.00,2964.00,7201.00
O'Brien,7.30,2012.00,3056.00,2263.00,3769.00,1265.00,14154.00,13359.00,73.00,72.00,36.00,29.00,24.00,119.00,19.00,2.00,5.00,337.00,108.00,174.00,86.00,504.00,829.00,2584.00
O'Brien,7.30,2013.00,3056.00,2263.00,3769.00,1265.00,14046.00,13359.00,73.00,72.00,36.00,29.00,24.00,119.00,19.00,2.00,5.00,337.00,108.00,174.00,86.00,504.00,829.00,2584.00
O'Brien,7.30,2014.00,3056.00,2263.00,3769.00,1265.00,14045.00,13359.00,73.00,72.00,36.00,29.00,24.00,119.00,19.00,2.00,5.00,337.00,108.00,174.00,86.00,504.00,829.00,2584.00
O'Brien,7.30,2015.00,3056.00,2263.00,3769.00,1265.00,13927.00,13359.00,73.00,72.00,36.00,29.00,24.00,119.00,19.00,2.00,5.00,337.00,108.00,174.00,86.00,504.00,829.00,2584.00
Osceola,8.50,2012.00,1432.00,1026.00,1637.00,544.00,6203.00,5933.00,107.00,25.00,9.00,22.00,21.00,16.00,23.00,0.00,13.00,165.00,107.00,50.00,27.00,180.00,449.00,1105.00
Osceola,8.50,2013.00,1432.00,1026.00,1637.00,544.00,6236.00,5933.00,107.00,25.00,9.00,22.00,21.00,16.00,23.00,0.00,13.00,165.00,107.00,50.00,27.00,180.00,449.00,1105.00
Osceola,8.50,2014.00,1432.00,1026.00,1637.00,544.00,6231.00,5933.00,107.00,25.00,9.00,22.00,21.00,16.00,23.00,0.00,13.00,165.00,107.00,50.00,27.00,180.00,449.00,1105.00
Osceola,8.50,2015.00,1432.00,1026.00,1637.00,544.00,6161.00,5933.00,107.00,25.00,9.00,22.00,21.00,16.00,23.00,0.00,13.00,165.00,107.00,50.00,27.00,180.00,449.00,1105.00
Page,15.30,2012.00,3243.00,2792.00,4290.00,1403.00,15705.00,14804.00,35.00,331.00,137.00,61.00,38.00,183.00,20.00,0.00,15.00,27.00,28.00,254.00,136.00,445.00,1226.00,2300.00
Page,15.30,2013.00,3243.00,2792.00,4290.00,1403.00,15521.00,14804.00,35.00,331.00,137.00,61.00,38.00,183.00,20.00,0.00,15.00,27.00,28.00,254.00,136.00,445.00,1226.00,2300.00
Page,15.30,2014.00,3243.00,2792.00,4290.00,1403.00,15487.00,14804.00,35.00,331.00,137.00,61.00,38.00,183.00,20.00,0.00,15.00,27.00,28.00,254.00,136.00,445.00,1226.00,2300.00
Page,15.30,2015.00,3243.00,2792.00,4290.00,1403.00,15466.00,14804.00,35.00,331.00,137.00,61.00,38.00,183.00,20.00,0.00,15.00,27.00,28.00,254.00,136.00,445.00,1226.00,2300.00
Palo Alto,10.70,2012.00,1911.00,1476.00,2498.00,964.00,9278.00,8950.00,37.00,116.00,63.00,8.00,9.00,37.00,36.00,0.00,13.00,10.00,15.00,87.00,52.00,270.00,699.00,1558.00
Palo Alto,10.70,2013.00,1911.00,1476.00,2498.00,964.00,9163.00,8950.00,37.00,116.00,63.00,8.00,9.00,37.00,36.00,0.00,13.00,10.00,15.00,87.00,52.00,270.00,699.00,1558.00
Palo Alto,10.70,2014.00,1911.00,1476.00,2498.00,964.00,9120.00,8950.00,37.00,116.00,63.00,8.00,9.00,37.00,36.00,0.00,13.00,10.00,15.00,87.00,52.00,270.00,699.00,1558.00
Palo Alto,10.70,2015.00,1911.00,1476.00,2498.00,964.00,9137.00,8950.00,37.00,116.00,63.00,8.00,9.00,37.00,36.00,0.00,13.00,10.00,15.00,87.00,52.00,270.00,699.00,1558.00
Plymouth,7.80,2012.00,5418.00,4339.00,6005.00,2071.00,24836.00,24060.00,188.00,126.00,74.00,26.00,42.00,85.00,39.00,75.00,98.00,237.00,186.00,244.00,115.00,1106.00,1483.00,4365.00
Plymouth,7.80,2013.00,5418.00,4339.00,6005.00,2071.00,24937.00,24060.00,188.00,126.00,74.00,26.00,42.00,85.00,39.00,75.00,98.00,237.00,186.00,244.00,115.00,1106.00,1483.00,4365.00
Plymouth,7.80,2014.00,5418.00,4339.00,6005.00,2071.00,24918.00,24060.00,188.00,126.00,74.00,26.00,42.00,85.00,39.00,75.00,98.00,237.00,186.00,244.00,115.00,1106.00,1483.00,4365.00
Plymouth,7.80,2015.00,5418.00,4339.00,6005.00,2071.00,24912.00,24060.00,188.00,126.00,74.00,26.00,42.00,85.00,39.00,75.00,98.00,237.00,186.00,244.00,115.00,1106.00,1483.00,4365.00
Pocahontas,14.20,2012.00,1699.00,984.00,2035.00,700.00,7143.00,6878.00,48.00,97.00,40.00,4.00,7.00,9.00,9.00,8.00,10.00,41.00,35.00,90.00,41.00,198.00,553.00,1149.00
Pocahontas,14.20,2013.00,1699.00,984.00,2035.00,700.00,7112.00,6878.00,48.00,97.00,40.00,4.00,7.00,9.00,9.00,8.00,10.00,41.00,35.00,90.00,41.00,198.00,553.00,1149.00
Pocahontas,14.20,2014.00,1699.00,984.00,2035.00,700.00,7099.00,6878.00,48.00,97.00,40.00,4.00,7.00,9.00,9.00,8.00,10.00,41.00,35.00,90.00,41.00,198.00,553.00,1149.00
Pocahontas,14.20,2015.00,1699.00,984.00,2035.00,700.00,6970.00,6878.00,48.00,97.00,40.00,4.00,7.00,9.00,9.00,8.00,10.00,41.00,35.00,90.00,41.00,198.00,553.00,1149.00
Polk,12.90,2012.00,88629.00,97067.00,75873.00,59103.00,444753.00,386251.00,1341.00,28241.00,776.00,1203.00,453.00,17835.00,456.00,307.00,56.00,6814.00,1108.00,11718.00,1112.00,24730.00,26570.00,63017.00
Polk,12.90,2013.00,88629.00,97067.00,75873.00,59103.00,452780.00,386251.00,1341.00,28241.00,776.00,1203.00,453.00,17835.00,456.00,307.00,56.00,6814.00,1108.00,11718.00,1112.00,24730.00,26570.00,63017.00
Polk,12.90,2014.00,88629.00,97067.00,75873.00,59103.00,461069.00,386251.00,1341.00,28241.00,776.00,1203.00,453.00,17835.00,456.00,307.00,56.00,6814.00,1108.00,11718.00,1112.00,24730.00,26570.00,63017.00
Polk,12.90,2015.00,88629.00,97067.00,75873.00,59103.00,467517.00,386251.00,1341.00,28241.00,776.00,1203.00,453.00,17835.00,456.00,307.00,56.00,6814.00,1108.00,11718.00,1112.00,24730.00,26570.00,63017.00
Pottawattamie,13.00,2012.00,19984.00,16754.00,20076.00,10340.00,92965.00,88038.00,383.00,1200.00,186.00,291.00,105.00,574.00,148.00,6.00,9.00,1160.00,358.00,1944.00,273.00,3464.00,6437.00,14547.00
Pottawattamie,13.00,2013.00,19984.00,16754.00,20076.00,10340.00,92923.00,88038.00,383.00,1200.00,186.00,291.00,105.00,574.00,148.00,6.00,9.00,1160.00,358.00,1944.00,273.00,3464.00,6437.00,14547.00
Pottawattamie,13.00,2014.00,19984.00,16754.00,20076.00,10340.00,93332.00,88038.00,383.00,1200.00,186.00,291.00,105.00,574.00,148.00,6.00,9.00,1160.00,358.00,1944.00,273.00,3464.00,6437.00,14547.00
Pottawattamie,13.00,2015.00,19984.00,16754.00,20076.00,10340.00,93657.00,88038.00,383.00,1200.00,186.00,291.00,105.00,574.00,148.00,6.00,9.00,1160.00,358.00,1944.00,273.00,3464.00,6437.00,14547.00
Poweshiek,10.40,2012.00,3973.00,2767.00,4523.00,2158.00,18734.00,17738.00,61.00,217.00,40.00,24.00,24.00,391.00,84.00,21.00,29.00,47.00,46.00,267.00,95.00,562.00,1085.00,2986.00
Poweshiek,10.40,2013.00,3973.00,2767.00,4523.00,2158.00,18618.00,17738.00,61.00,217.00,40.00,24.00,24.00,391.00,84.00,21.00,29.00,47.00,46.00,267.00,95.00,562.00,1085.00,2986.00
Poweshiek,10.40,2014.00,3973.00,2767.00,4523.00,2158.00,18624.00,17738.00,61.00,217.00,40.00,24.00,24.00,391.00,84.00,21.00,29.00,47.00,46.00,267.00,95.00,562.00,1085.00,2986.00
Poweshiek,10.40,2015.00,3973.00,2767.00,4523.00,2158.00,18379.00,17738.00,61.00,217.00,40.00,24.00,24.00,391.00,84.00,21.00,29.00,47.00,46.00,267.00,95.00,562.00,1085.00,2986.00
Ringgold,10.60,2012.00,978.00,706.00,1624.00,391.00,5025.00,4949.00,27.00,12.00,11.00,28.00,21.00,24.00,17.00,0.00,13.00,1.00,2.00,47.00,31.00,157.00,406.00,768.00
Ringgold,10.60,2013.00,978.00,706.00,1624.00,391.00,4971.00,4949.00,27.00,12.00,11.00,28.00,21.00,24.00,17.00,0.00,13.00,1.00,2.00,47.00,31.00,157.00,406.00,768.00
Ringgold,10.60,2014.00,978.00,706.00,1624.00,391.00,4961.00,4949.00,27.00,12.00,11.00,28.00,21.00,24.00,17.00,0.00,13.00,1.00,2.00,47.00,31.00,157.00,406.00,768.00
Ringgold,10.60,2015.00,978.00,706.00,1624.00,391.00,4978.00,4949.00,27.00,12.00,11.00,28.00,21.00,24.00,17.00,0.00,13.00,1.00,2.00,47.00,31.00,157.00,406.00,768.00
Sac,8.20,2012.00,2279.00,1482.00,2959.00,817.00,10161.00,9889.00,30.00,71.00,37.00,2.00,4.00,0.00,15.00,3.00,5.00,32.00,27.00,104.00,37.00,330.00,674.00,1835.00
Sac,8.20,2013.00,2279.00,1482.00,2959.00,817.00,10028.00,9889.00,30.00,71.00,37.00,2.00,4.00,0.00,15.00,3.00,5.00,32.00,27.00,104.00,37.00,330.00,674.00,1835.00
Sac,8.20,2014.00,2279.00,1482.00,2959.00,817.00,10046.00,9889.00,30.00,71.00,37.00,2.00,4.00,0.00,15.00,3.00,5.00,32.00,27.00,104.00,37.00,330.00,674.00,1835.00
Sac,8.20,2015.00,2279.00,1482.00,2959.00,817.00,9961.00,9889.00,30.00,71.00,37.00,2.00,4.00,0.00,15.00,3.00,5.00,32.00,27.00,104.00,37.00,330.00,674.00,1835.00
Scott,12.10,2012.00,34480.00,33144.00,34976.00,19856.00,168433.00,146516.00,552.00,13115.00,560.00,434.00,143.00,3892.00,220.00,16.00,19.00,1679.00,419.00,4342.00,736.00,8229.00,10287.00,24146.00
Scott,12.10,2013.00,34480.00,33144.00,34976.00,19856.00,170321.00,146516.00,552.00,13115.00,560.00,434.00,143.00,3892.00,220.00,16.00,19.00,1679.00,419.00,4342.00,736.00,8229.00,10287.00,24146.00
Scott,12.10,2014.00,34480.00,33144.00,34976.00,19856.00,171457.00,146516.00,552.00,13115.00,560.00,434.00,143.00,3892.00,220.00,16.00,19.00,1679.00,419.00,4342.00,736.00,8229.00,10287.00,24146.00
Scott,12.10,2015.00,34480.00,33144.00,34976.00,19856.00,172072.00,146516.00,552.00,13115.00,560.00,434.00,143.00,3892.00,220.00,16.00,19.00,1679.00,419.00,4342.00,736.00,8229.00,10287.00,24146.00
Shelby,11.20,2012.00,2797.00,1757.00,3427.00,944.00,12032.00,11521.00,61.00,23.00,15.00,13.00,15.00,58.00,14.00,0.00,15.00,203.00,84.00,174.00,45.00,435.00,728.00,1981.00
Shelby,11.20,2013.00,2797.00,1757.00,3427.00,944.00,11905.00,11521.00,61.00,23.00,15.00,13.00,15.00,58.00,14.00,0.00,15.00,203.00,84.00,174.00,45.00,435.00,728.00,1981.00
Shelby,11.20,2014.00,2797.00,1757.00,3427.00,944.00,11886.00,11521.00,61.00,23.00,15.00,13.00,15.00,58.00,14.00,0.00,15.00,203.00,84.00,174.00,45.00,435.00,728.00,1981.00
Shelby,11.20,2015.00,2797.00,1757.00,3427.00,944.00,11799.00,11521.00,61.00,23.00,15.00,13.00,15.00,58.00,14.00,0.00,15.00,203.00,84.00,174.00,45.00,435.00,728.00,1981.00
Sioux,8.30,2012.00,6063.00,5785.00,6705.00,4335.00,34289.00,31934.00,355.00,150.00,34.00,86.00,41.00,254.00,49.00,6.00,11.00,1701.00,369.00,378.00,96.00,1478.00,1809.00,5558.00
Sioux,8.30,2013.00,6063.00,5785.00,6705.00,4335.00,34511.00,31934.00,355.00,150.00,34.00,86.00,41.00,254.00,49.00,6.00,11.00,1701.00,369.00,378.00,96.00,1478.00,1809.00,5558.00
Sioux,8.30,2014.00,6063.00,5785.00,6705.00,4335.00,34648.00,31934.00,355.00,150.00,34.00,86.00,41.00,254.00,49.00,6.00,11.00,1701.00,369.00,378.00,96.00,1478.00,1809.00,5558.00
Sioux,8.30,2015.00,6063.00,5785.00,6705.00,4335.00,34764.00,31934.00,355.00,150.00,34.00,86.00,41.00,254.00,49.00,6.00,11.00,1701.00,369.00,378.00,96.00,1478.00,1809.00,5558.00
Story,22.70,2012.00,13254.00,13993.00,14065.00,22132.00,92046.00,82374.00,160.00,2274.00,248.00,173.00,112.00,6132.00,361.00,31.00,36.00,317.00,87.00,2285.00,442.00,3898.00,3678.00,11319.00
Story,22.70,2013.00,13254.00,13993.00,14065.00,22132.00,93938.00,82374.00,160.00,2274.00,248.00,173.00,112.00,6132.00,361.00,31.00,36.00,317.00,87.00,2285.00,442.00,3898.00,3678.00,11319.00
Story,22.70,2014.00,13254.00,13993.00,14065.00,22132.00,95894.00,82374.00,160.00,2274.00,248.00,173.00,112.00,6132.00,361.00,31.00,36.00,317.00,87.00,2285.00,442.00,3898.00,3678.00,11319.00
Story,22.70,2015.00,13254.00,13993.00,14065.00,22132.00,96744.00,82374.00,160.00,2274.00,248.00,173.00,112.00,6132.00,361.00,31.00,36.00,317.00,87.00,2285.00,442.00,3898.00,3678.00,11319.00
Tama,11.30,2012.00,3701.00,2878.00,4529.00,1495.00,17500.00,15501.00,165.00,89.00,28.00,1273.00,75.00,46.00,25.00,5.00,7.00,225.00,123.00,340.00,84.00,648.00,1047.00,3150.00
Tama,11.30,2013.00,3701.00,2878.00,4529.00,1495.00,17432.00,15501.00,165.00,89.00,28.00,1273.00,75.00,46.00,25.00,5.00,7.00,225.00,123.00,340.00,84.00,648.00,1047.00,3150.00
Tama,11.30,2014.00,3701.00,2878.00,4529.00,1495.00,17309.00,15501.00,165.00,89.00,28.00,1273.00,75.00,46.00,25.00,5.00,7.00,225.00,123.00,340.00,84.00,648.00,1047.00,3150.00
Tama,11.30,2015.00,3701.00,2878.00,4529.00,1495.00,17214.00,15501.00,165.00,89.00,28.00,1273.00,75.00,46.00,25.00,5.00,7.00,225.00,123.00,340.00,84.00,648.00,1047.00,3150.00
Taylor,14.10,2012.00,1302.00,1104.00,1689.00,506.00,6259.00,5957.00,107.00,13.00,9.00,18.00,15.00,38.00,16.00,0.00,13.00,108.00,104.00,79.00,51.00,153.00,651.00,1052.00
Taylor,14.10,2013.00,1302.00,1104.00,1689.00,506.00,6227.00,5957.00,107.00,13.00,9.00,18.00,15.00,38.00,16.00,0.00,13.00,108.00,104.00,79.00,51.00,153.00,651.00,1052.00
Taylor,14.10,2014.00,1302.00,1104.00,1689.00,506.00,6172.00,5957.00,107.00,13.00,9.00,18.00,15.00,38.00,16.00,0.00,13.00,108.00,104.00,79.00,51.00,153.00,651.00,1052.00
Taylor,14.10,2015.00,1302.00,1104.00,1689.00,506.00,6243.00,5957.00,107.00,13.00,9.00,18.00,15.00,38.00,16.00,0.00,13.00,108.00,104.00,79.00,51.00,153.00,651.00,1052.00
Union,13.60,2012.00,2465.00,2134.00,3271.00,1170.00,12585.00,12244.00,28.00,124.00,85.00,51.00,34.00,42.00,34.00,14.00,28.00,1.00,2.00,99.00,66.00,329.00,906.00,2019.00
Union,13.60,2013.00,2465.00,2134.00,3271.00,1170.00,12615.00,12244.00,28.00,124.00,85.00,51.00,34.00,42.00,34.00,14.00,28.00,1.00,2.00,99.00,66.00,329.00,906.00,2019.00
Union,13.60,2014.00,2465.00,2134.00,3271.00,1170.00,12625.00,12244.00,28.00,124.00,85.00,51.00,34.00,42.00,34.00,14.00,28.00,1.00,2.00,99.00,66.00,329.00,906.00,2019.00
Union,13.60,2015.00,2465.00,2134.00,3271.00,1170.00,12431.00,12244.00,28.00,124.00,85.00,51.00,34.00,42.00,34.00,14.00,28.00,1.00,2.00,99.00,66.00,329.00,906.00,2019.00
Van Buren,14.90,2012.00,1742.00,1201.00,1931.00,586.00,7449.00,7278.00,30.00,45.00,42.00,9.00,10.00,18.00,17.00,0.00,13.00,6.00,10.00,76.00,22.00,178.00,616.00,1259.00
Van Buren,14.90,2013.00,1742.00,1201.00,1931.00,586.00,7434.00,7278.00,30.00,45.00,42.00,9.00,10.00,18.00,17.00,0.00,13.00,6.00,10.00,76.00,22.00,178.00,616.00,1259.00
Van Buren,14.90,2014.00,1742.00,1201.00,1931.00,586.00,7390.00,7278.00,30.00,45.00,42.00,9.00,10.00,18.00,17.00,0.00,13.00,6.00,10.00,76.00,22.00,178.00,616.00,1259.00
Van Buren,14.90,2015.00,1742.00,1201.00,1931.00,586.00,7297.00,7278.00,30.00,45.00,42.00,9.00,10.00,18.00,17.00,0.00,13.00,6.00,10.00,76.00,22.00,178.00,616.00,1259.00
Wapello,18.60,2012.00,7221.00,6400.00,8213.00,4137.00,35430.00,32494.00,414.00,728.00,111.00,55.00,48.00,317.00,35.00,7.00,11.00,1239.00,415.00,475.00,113.00,869.00,3327.00,5262.00
Wapello,18.60,2013.00,7221.00,6400.00,8213.00,4137.00,35506.00,32494.00,414.00,728.00,111.00,55.00,48.00,317.00,35.00,7.00,11.00,1239.00,415.00,475.00,113.00,869.00,3327.00,5262.00
Wapello,18.60,2014.00,7221.00,6400.00,8213.00,4137.00,35421.00,32494.00,414.00,728.00,111.00,55.00,48.00,317.00,35.00,7.00,11.00,1239.00,415.00,475.00,113.00,869.00,3327.00,5262.00
Wapello,18.60,2015.00,7221.00,6400.00,8213.00,4137.00,35450.00,32494.00,414.00,728.00,111.00,55.00,48.00,317.00,35.00,7.00,11.00,1239.00,415.00,475.00,113.00,869.00,3327.00,5262.00
Warren,6.80,2012.00,10108.00,8813.00,9637.00,4670.00,46906.00,46034.00,111.00,239.00,113.00,98.00,76.00,183.00,51.00,51.00,77.00,177.00,83.00,760.00,126.00,2463.00,2642.00,8088.00
Warren,6.80,2013.00,10108.00,8813.00,9637.00,4670.00,47369.00,46034.00,111.00,239.00,113.00,98.00,76.00,183.00,51.00,51.00,77.00,177.00,83.00,760.00,126.00,2463.00,2642.00,8088.00
Warren,6.80,2014.00,10108.00,8813.00,9637.00,4670.00,47848.00,46034.00,111.00,239.00,113.00,98.00,76.00,183.00,51.00,51.00,77.00,177.00,83.00,760.00,126.00,2463.00,2642.00,8088.00
Warren,6.80,2015.00,10108.00,8813.00,9637.00,4670.00,48486.00,46034.00,111.00,239.00,113.00,98.00,76.00,183.00,51.00,51.00,77.00,177.00,83.00,760.00,126.00,2463.00,2642.00,8088.00
Washington,9.30,2012.00,4910.00,3760.00,5225.00,1983.00,21910.00,21112.00,179.00,183.00,77.00,2.00,3.00,101.00,45.00,12.00,18.00,255.00,140.00,352.00,104.00,671.00,1374.00,3911.00
Washington,9.30,2013.00,4910.00,3760.00,5225.00,1983.00,21954.00,21112.00,179.00,183.00,77.00,2.00,3.00,101.00,45.00,12.00,18.00,255.00,140.00,352.00,104.00,671.00,1374.00,3911.00
Washington,9.30,2014.00,4910.00,3760.00,5225.00,1983.00,22040.00,21112.00,179.00,183.00,77.00,2.00,3.00,101.00,45.00,12.00,18.00,255.00,140.00,352.00,104.00,671.00,1374.00,3911.00
Washington,9.30,2015.00,4910.00,3760.00,5225.00,1983.00,22160.00,21112.00,179.00,183.00,77.00,2.00,3.00,101.00,45.00,12.00,18.00,255.00,140.00,352.00,104.00,671.00,1374.00,3911.00
Wayne,13.30,2012.00,1272.00,918.00,1886.00,557.00,6329.00,6235.00,53.00,30.00,15.00,20.00,20.00,4.00,6.00,0.00,13.00,0.00,13.00,95.00,49.00,147.00,523.00,992.00
Wayne,13.30,2013.00,1272.00,918.00,1886.00,557.00,6384.00,6235.00,53.00,30.00,15.00,20.00,20.00,4.00,6.00,0.00,13.00,0.00,13.00,95.00,49.00,147.00,523.00,992.00
Wayne,13.30,2014.00,1272.00,918.00,1886.00,557.00,6375.00,6235.00,53.00,30.00,15.00,20.00,20.00,4.00,6.00,0.00,13.00,0.00,13.00,95.00,49.00,147.00,523.00,992.00
Wayne,13.30,2015.00,1272.00,918.00,1886.00,557.00,6359.00,6235.00,53.00,30.00,15.00,20.00,20.00,4.00,6.00,0.00,13.00,0.00,13.00,95.00,49.00,147.00,523.00,992.00
Webster,15.20,2012.00,7581.00,6293.00,8929.00,4192.00,37335.00,34283.00,196.00,1604.00,156.00,144.00,51.00,406.00,37.00,0.00,20.00,276.00,146.00,582.00,156.00,1120.00,3065.00,4929.00
Webster,15.20,2013.00,7581.00,6293.00,8929.00,4192.00,37344.00,34283.00,196.00,1604.00,156.00,144.00,51.00,406.00,37.00,0.00,20.00,276.00,146.00,582.00,156.00,1120.00,3065.00,4929.00
Webster,15.20,2014.00,7581.00,6293.00,8929.00,4192.00,37085.00,34283.00,196.00,1604.00,156.00,144.00,51.00,406.00,37.00,0.00,20.00,276.00,146.00,582.00,156.00,1120.00,3065.00,4929.00
